Number,coords.x1,coords.x2
1942,471966.4126,8089959.095
1943,516841.5624,8089971.341
1944,632379.5745,8089550.953
1945,619015.7161,8090587.869
1946,422308.524,8091740.905
1947,428993.0777,8091765.116
1948,504429.7089,8091887.444
1949,589416.4427,8091693.181
1950,726970.2178,8091588.583
1951,454771.546,8093747.994
1952,463366.4008,8093765.113
1953,623807.9419,8093424.802
1954,409881.5744,8094555.258
1955,469094.8344,8094729.527
1956,478645.0117,8094741.664
1957,604710.6923,8094486.12
1958,611396.6381,8094450.982
1959,415608.2057,8095534.686
1960,496790.0948,8095707.536
1961,539767.7904,8095669.349
1962,633371.7611,8095275.434
1963,711712.7762,8094618.265
1964,758539.4957,8094082.907
1965,427066.2709,8096533.646
1966,438528.0402,8096571.069
1967,483417.7735,8097611.308
1968,506341.2313,8097617.008
1969,420372.7558,8098419.289
1970,432790.9459,8098463.538
1971,489148.1428,8098570.292
1972,513983.0352,8098568.405
1973,592311.3439,8098366.366
1974,619059.9581,8098229.162
1975,411771.3002,8099339.563
1976,462400.9536,8099494.073
1977,725132.4765,8098298.943
1978,455712.1532,8100436.068
1979,470996.8038,8100463.223
1980,476728.5048,8100470.486
1981,533089.9789,8100457.072
1982,603784.4481,8100222.512
1983,659201.3454,8099869.209
1984,716540.7354,8099346.862
1985,780588.7461,8098574.798
1986,436600.1342,8102296.924
1987,614304.4689,8102077.874
1988,759579.5597,8100762.378
1989,424176.2125,8103210.5
1990,406973.1751,8104095.743
1991,417484.0662,8104140.375
1992,429905.7653,8104186.229
1993,484367.8536,8104299.161
1994,586603.7571,8104123.652
1995,599025.8457,8104067.874
1996,712757.0595,8103210.047
1997,460479.488,8105222.788
1998,490100.1247,8105258.177
1999,593296.8457,8105050.113
2000,606675.3051,8104985.433
2001,683133.4658,8104449.688
2002,722326.9353,8104065.423
2003,471944.3059,8106197.047
2004,581833.674,8106054.254
2005,434674.2242,8107068.571
2006,497743.8964,8107171.506
2007,534056.2868,8107143.619
2008,733821.1946,8105851.132
2009,787374.8289,8105176.827
2010,465252.2358,8108098.093
2011,552215.2022,8108061.429
2012,611468.8666,8107827.323
2013,750088.3533,8106617.388
2014,423199.4634,8108940.597
2015,625811.3758,8108701.033
2016,718543.2418,8107930.574
2017,727149.0906,8107838.022
2018,410770.6338,8109846.613
2019,440396.9938,8110908.714
2020,528327.9371,8110974.985
2021,537885.6703,8110959.735
2022,564647.8012,8110893.609
2023,593322.6763,8110784.448
2024,602881.3241,8110739.252
2025,431791.6045,8111838.054
2026,456643.431,8111904.832
2027,470980.728,8111929.825
2028,479583.0384,8111940.067
2029,492964.3475,8111948.915
2030,587591.6145,8111765.318
2031,686061.1422,8111116.247
2032,418405.7262,8112745.671
2033,485317.2166,8112900.745
2034,513036.8749,8112901.843
2035,711889.1222,8111825.054
2036,426049.6392,8113730.234
2037,465242.6307,8113832.741
2038,578999.5991,8114667.65
2039,599076.0794,8114581.679
2040,726255.4121,8113586.606
2041,757822.1029,8113219.05
2042,436559.1926,8115676.953
2043,523554.5101,8115760.347
2044,567530.7602,8115664.079
2045,473842.1559,8116713.249
2046,593348.438,8116520.37
2047,604822.0069,8116465.753
2048,715754.1821,8115611.414
2049,431772.7861,8117573.978
2050,494874.5463,8117685.101
2051,553195.336,8117617.797
2052,769339.451,8115943.826
2053,422207.9501,8118496.617
2054,478620.351,8118630.856
2055,465233.0513,8119568.971
2056,489137.1292,8119595.128
2057,548419.2946,8119541.736
2058,637351.1622,8119145.521
2059,678477.4819,8118833.989
2060,438457.1183,8120463.355
2061,503479.6488,8120553.847
2062,662224.9572,8119923.319
2063,731101.6023,8119273.853
2064,755979.3842,8118983.324
2065,470967.3969,8121490.168
2066,667971.6183,8120834.42
2067,762689.8928,8119856.987
2068,780873.6081,8119620.117
2069,518780.6086,8122458.182
2070,608676.502,8122183.843
2071,687111.8586,8121628.301
2072,718683.9879,8121321.485
2073,427928.4777,8123298.637
2074,475746.438,8123408.86
2075,481484.4615,8123414.733
2076,512087.1243,8123419.44
2077,562773.6532,8123328.64
2078,724435.1634,8122217.414
2079,681388.5536,8123592.321
2080,750283.9417,8122880.852
2081,494872.6674,8125335.061
2082,423135.9716,8126150.979
2083,433657.6766,8126186.978
2084,466178.3836,8126264.802
2085,568521.3254,8126179.958
2086,657485.8426,8125699.557
2087,676621.1132,8125546.794
2088,757964.1123,8124702.022
2089,764664.4904,8124618.331
2090,613484.5609,8126941.088
2091,477654.0067,8128193.228
2092,624970.1887,8127832.417
2093,690034.0276,8127343.228
2094,711097.3042,8128098.695
2095,717796.9249,8128030.141
2096,726411.0459,8127938.848
2097,644118.2591,8129623.166
2098,426945.3944,8130947.832
2099,436512.7143,8130978.958
2100,458517.0872,8131033.992
2101,470954.1254,8131054.892
2102,493914.5798,8131074.111
2103,571407.17,8130953.502
2104,608721.2088,8130793.352
2105,683360.6586,8130273.858
2106,736961.5654,8129736.933
2107,780044.6404,8129206.032
2108,565669.77,8131929.001
2109,657528.986,8131440.723
2110,706340.2358,8131017.702
2111,442247.7795,8132909.062
2112,514006.1851,8132983.775
2113,629783.4103,8132587.54
2114,697734.7716,8132057.776
2115,451813.578,8133890.002
2116,465209.2151,8133916.443
2117,481475.1626,8133937.072
2118,752313.284,8132430.622
2119,431716.6333,8134791.217
2120,474776.2906,8134886.944
2121,508266.3163,8134900.446
2122,720728.6441,8133743.598
2123,489128.6926,8135856.139
2124,688188.7844,8135017.35
2125,765742.9701,8134180.602
2126,456591.8299,8136771.119
2127,469989.239,8136794.479
2128,500611.5203,8136815.86
2129,552286.9855,8136750.941
2130,622150.1263,8136461.509
2131,715961.4556,8135708.108
2132,438406.543,8137682.785
2133,638427.5601,8137317.981
2134,658529.2678,8137176.277
2135,708311.5101,8136742.732
2136,493912.3644,8138728.963
2137,512095.944,8138726.371
2138,754286.1483,8137195.623
2139,429786.8653,8139570.005
2140,443186.5048,8139610.363
2141,465199.7257,8139658.179
2142,694925.2849,8138785.923
2143,724609.27,8138490.582
2144,481469.2692,8140635.852
2145,506354.3343,8140643.032
2146,564739.4842,8140544.669
2147,645147.7533,8140144.715
2148,703552.0346,8139662.032
2149,517840.5667,8141593.589
2150,548470.1047,8141545.485
2151,787849.1398,8139638.297
2152,500611.6868,8142558.301
2153,534113.9668,8142530.762
2154,557087.4056,8142481.165
2155,617396.6103,8142232.062
2156,652820.4625,8142005.456
2157,667182.6571,8141896.65
2158,710274.1596,8141511.559
2159,765827.5275,8140885.287
2160,433603.3189,8143411.236
2161,447005.318,8143449.092
2162,491996.4892,8143514.02
2163,626976.0102,8143134.079
2164,633678.0208,8143092.746
2165,756259.7741,8141961.646
2166,458490.6943,8144432.063
2167,661452.3211,8143856.401
2168,671985.8104,8143773.34
2169,552308.3319,8145365.453
2170,601135.6976,8145188.386
2171,467103.4657,8146361.911
2172,507313.4387,8146386.208
2173,561884.8205,8146297.014
2174,594437.9123,8146176.815
2175,717017.3514,8145274.934
2176,727554.3565,8145164.26
2177,741923.9209,8145004.871
2178,442208.4581,8147266.026
2179,451782.9657,8147289.987
2180,639447.9527,8146885.798
2181,655728.0937,8146772.343
2182,760138.7657,8145747.07
2183,533165.7542,8148276.359
2184,605937.3159,8148037.518
2185,611682.8628,8148008.016
2186,622216.5855,8147949.881
2187,682552.7684,8147515.969
2188,765899.7915,8146633.857
2189,488164.2853,8149256.495
2190,518804.5372,8149251.46
2191,645206.9101,8148762.568
2192,673940.3743,8148546.297
2193,711298.7898,8148206.856
2194,436455.0866,8150122.158
2195,458479.4344,8150176.695
2196,500611.9081,8150217.317
2197,735260.54,8148912.708
2198,509230.2792,8151172.891
2199,526467.0258,8151158.397
2200,629895.2623,8150777.442
2201,659587.6823,8150574.953
2202,756352.5614,8149626.672
2203,446026.0913,8152063.93
2204,466136.9029,8152105.517
2205,550409.5438,8152072.689
2206,597336.7144,8151909.46
2207,635648.0818,8151699.308
2208,514019.5171,8153085.546
2209,556158.0787,8153015.966
2210,650980.6223,8152553.787
2211,482415.2645,8154040.601
2212,532216.9986,8154023.464
2213,543709.8603,8154002.943
2214,609797.393,8153764.364
2215,621291.7964,8153701.894
2216,640449.9555,8153583.962
2217,671105.4905,8153359.331
2218,724761.7825,8152859.721
2219,450807.7692,8154948.741
2220,520725.165,8154995.522
2221,579150.7187,8154858.37
2222,655784.3284,8154435.183
2223,496780.8373,8155963.161
2224,560954.8966,8155876.124
2225,616512.9131,8155644.504
2226,662497.9203,8155343.081
2227,456550.5931,8156876.912
2228,504443.5101,8156920.771
2229,604064.3689,8156666.98
2230,633762.5421,8156501.144
2231,491991.0701,8157877.604
2232,554254.8625,8157810.038
2233,593531.0413,8157673.834
2234,732469.9524,8156610.843
2235,446967.0512,8158771.067
2236,479537.4817,8158827.205
2237,645272.3549,8158342.07
2238,759320.9788,8157259.674
2239,470914.6699,8159775.157
2240,535099.6748,8159766.108
2241,584916.841,8159625.967
2242,610785.1449,8159507.302
2243,638571.4908,8159344.888
2244,652944.6542,8159246.668
2245,658694.1157,8159204.666
2246,670193.3975,8159116.008
2247,451752.5484,8160698.456
2248,463249.0755,8160721.348
2249,486241.8366,8160748.554
2250,508276.4088,8160751.383
2251,523604.8449,8160739.935
2252,577255.8911,8160613.169
2253,600250.5285,8160517.547
2254,625162.7421,8160385.989
2255,441211.3013,8161630.115
2256,542767.4957,8161668.21
2257,747850.803,8160272.535
2258,528397.5517,8162650.252
2259,550434.4842,8162609.601
2260,606008.8771,8162406.147
2261,633798.5997,8162250.192
2262,663507.444,8162043.483
2263,737315.7226,8161351.059
2264,493905.2199,8163626.385
2265,593556.2373,8163422.546
2266,616554.7889,8163309.527
2267,787189.0989,8161697.908
2268,455576.7711,8164539.301
2269,515943.4757,8164579.487
2270,503487.066,8165543.363
2271,642442.5988,8165069.621
2272,481446.7128,8166493.87
2273,520736.3312,8166491.867
2274,574401.6376,8166372.657
2275,672164.0352,8165809.791
2276,447904.0049,8167396.878
2277,542778.992,8167417.505
2278,587822.5127,8167280.224
2279,468986.1843,8168396.124
2280,510196.1119,8168416.133
2281,610829.8373,8168132.069
2282,662592.7364,8167801.945
2283,490069.9384,8169374.647
2284,528406.4508,8169358.137
2285,549491.8523,8169319.849
2286,564826.9892,8169278.984
2287,581120.9517,8169223.55
2288,637674.9801,8168935.1
2289,534158.5029,8170308.195
2290,518823.9653,8171285.602
2291,600299.9086,8171059.607
2292,617555.1543,8170972.074
2293,708640.3352,8170280.163
2294,445975.2283,8172184.449
2295,451726.6322,8172198.141
2296,500612.54,8172252.362
2297,574421.5881,8172123.48
2298,644404.7068,8171767.077
2299,650157.349,8171727.639
2300,669333.6552,8171585.046
2301,539914.6558,8173173.876
2302,612772.0204,8172915.134
2303,734555.0354,8171931.166
2304,514033.3468,8174164.956
2305,561006.787,8174083.018
2306,605107.0247,8173912.723
2307,660718.4916,8173569.055
2308,466100.4591,8175101.481
2309,522662.0101,8175116.247
2310,549505.1024,8175071.241
2311,758559.1048,8173574.748
2312,494860.3906,8176086.254
2313,595528.202,8175874.969
2314,654019.9707,8175536.014
2315,677036.1369,8175359.064
2316,716360.4687,8174999.781
2317,741301.678,8174734.664
2318,631011.4795,8176647.262
2319,647313.8407,8176541.954
2320,444043.1315,8177931.748
2321,449796.0848,8177945.914
2322,488148.3614,8178001.115
2323,532253.0705,8177980.245
2324,544717.6169,8177957.993
2325,571564.9242,8177885.583
2326,589783.3773,8177817.402
2327,636771.2458,8177570.479
2328,474724.0509,8178948.38
2329,614720.1109,8178658.102
2330,795072.6064,8176944.413
2331,502530.5195,8179921.9
2332,559105.2403,8179841.112
2333,607053.1016,8179656.526
2334,620479.3922,8179585.745
2335,786447.5722,8178020.649
2336,455543.0747,8180835.185
2337,519791.2747,8180871.88
2338,641585.1519,8180416.749
2339,685709.0362,8180082.307
2340,694342.8651,8180006.313
2341,738476.7431,8179563.893
2342,461295.0071,8181805.225
2343,540889.6237,8181801.201
2344,601308.1124,8181602.372
2345,629122.3048,8181454.037
2346,670368.3385,8181168.131
2347,769196.6085,8180162.529
2348,447866.8606,8182736.019
2349,468965.4599,8182776.605
2350,486227.7086,8182794.495
2351,493899.7822,8182798.021
2352,585007.8676,8182631.738
2353,676131.9022,8182081.294
2354,441150.9598,8183677.853
2355,532261.6655,8183733.851
2356,636807.7044,8183325.234
2357,661749.3153,8183153.077
2358,699166.1054,8182840.852
2359,716437.4465,8182674.883
2360,656000.2873,8184154.697
2361,764433.1456,8183101.17
2362,452655.739,8185624.34
2363,506367.7366,8185675.161
2364,559120.9756,8185595.388
2365,564876.039,8185578.91
2366,705900.8341,8184697.055
2367,728932.4017,8184465.746
2368,538021.1025,8186601.892
2369,614760.8411,8186331.308
2370,644501.0369,8186153.35
2371,693435.0204,8185771.664
2372,752937.7524,8185158.545
2373,458406.9993,8187554.551
2374,572555.9596,8187473.029
2375,596538.4251,8187379.49
2376,608050.435,8187325.164
2377,630116.0563,8187203.942
2378,651223.6391,8187066.959
2379,759668.4913,8186038.962
2380,778868.6373,8185800.379
2381,464160.8354,8188524.086
2382,472794.2996,8188536.633
2383,482386.9852,8188546.544
2384,673299.9593,8187861.322
2385,686734.5651,8187749.802
2386,719364.7461,8187444.271
2387,439216.6359,8189427.857
2388,448810.0313,8189452.606
2389,532270.2364,8189488.986
2390,680025.1342,8188766.239
2391,742411.6759,8188158.911
2392,748171.4255,8188093.79
2393,790415.5515,8187569.398
2394,637809.6621,8190034.981
2395,704026.8067,8189513.689
2396,724183.564,8189314.893
2397,730902.9306,8189244.462
2398,513085.1654,8191427.735
2399,547623.6111,8191379.48
2400,566812.1327,8191328.946
2401,600393.4801,8191199.721
2402,612867.1589,8191138.498
2403,662766.2835,8190821.943
2404,495815.9485,8192390.683
2405,526517.8607,8192374.912
2406,606155.2034,8192131.888
2407,625346.7688,8192029.692
2408,643579.7221,8191916.902
2409,657015.2127,8191824.001
2410,690606.8639,8191555.376
2411,708844.3139,8191387.783
2412,763566.6402,8190793.01
2413,452638.9933,8193298.977
2414,468950.3543,8193328.378
2415,576413.3375,8193216.314
2416,676217.6747,8192636.656
2417,715573.2823,8192282.133
2418,757817.0069,8191822.296
2419,461272.7415,8194275.578
2420,474706.1404,8194295.337
2421,483341.8382,8194303.66
2422,521722.5831,8194299.194
2423,537075.0113,8194278.455
2424,542832.219,8194267.886
2425,557225.3872,8194234.799
2426,652230.1868,8193777.586
2427,668546.7314,8193657.321
2428,685824.181,8193516.632
2429,792400.6313,8192345.298
2430,443998.5202,8195197.562
2431,618645.3096,8194946.335
2432,698311.8599,8194366.447
2433,727113.4061,8194085.031
2434,738635.1885,8193961.776
2435,779927.7024,8193469.925
2436,515966.8634,8196223.304
2437,681040.7326,8195476.921
2438,752089.2927,8194770.527
2439,801071.4624,8194148.472
2440,710810.6245,8196169.354
2441,810691.344,8194974.216
2442,449749.4227,8198090.559
2443,549557.7323,8198092.144
2444,562993.8239,8198057.478
2445,590826.609,8197959.335
2446,632098.9878,8197748.412
2447,658016.7053,8197576.03
2448,721382.0396,8197024.832
2449,488136.8244,8199104.926
2450,525566.3043,8199093.175
2451,598509.2118,8198885.821
2452,640744.1775,8198654.298
2453,675304.2086,8198404.024
2454,692585.9432,8198258.339
2455,703147.6365,8198162.563
2456,715630.3016,8198042.772
2457,731954.9406,8197875.33
2458,765569.0056,8197492.057
2459,457423.3566,8200026.392
2460,463182.0828,8200036.861
2461,470860.3428,8200048.457
2462,481417.8903,8200059.993
2463,533245.6689,8200042.591
2464,667631.1982,8199424.429
2465,511171.3005,8201024.835
2466,582199.5419,8200873.063
2467,603317.4914,8200783.403
2468,684921.2827,8200245.064
2469,756947.3851,8199516.546
2470,503492.9464,8201987.247
2471,727183.4066,8200806.906
2472,738708.7468,8200684.06
2473,770407.2356,8200314.826
2474,799229.3623,8199939.154
2475,475656.0285,8202933.855
2476,492934.2299,8202946.261
2477,515971.7779,8202941.571
2478,539009.518,8202912.617
2479,557248.0473,8202872.486
2480,569727.2819,8202836.264
2481,645569.5187,8202462.986
2482,651330.3395,8202423.884
2483,817500.2104,8200642.479
2484,443976.3563,8203835.614
2485,452616.0711,8203856.025
2486,522692.0822,8203895.556
2487,614851.925,8203605.95
2488,698390.3938,8203008.04
2489,707994.2765,8202918.856
2490,713756.8125,8202863.32
2491,805982.2107,8201767.842
2492,467013.9793,8204842.436
2493,530372.9893,8204846.216
2494,592774.6863,8204670.749
2495,623498.1857,8204519.021
2496,670548.888,8204203.087
2497,688795.2088,8204053.352
2498,551495.2453,8205766.769
2499,629264.782,8205445.955
2500,677278.8335,8205110.036
2501,732986.8989,8204588.362
2502,488132.6589,8206784.114
2503,499653.4504,8206787.324
2504,511174.2408,8206784.479
2505,582221.1795,8206633.139
2506,599503.9803,8206561.505
2507,722430.1883,8205658.785
2508,741643.2184,8205455.372
2509,821400.6864,8204430.73
2510,456448.2853,8207704.178
2511,587985.898,8207570.947
2512,610070.8352,8207471.237
2513,800269.2814,8205691.745
2514,463167.5494,8208676.636
2515,492932.3721,8208706.404
2516,546701.1312,8208657.856
2517,575506.8576,8208577.656
2518,703236.8205,8207766.444
2519,811816.4667,8206491.939
2520,445882.0814,8209601.028
2521,563026.9907,8209577.265
2522,568788.4229,8209559.973
2523,690757.7341,8208839.115
2524,710930.9826,8208654.573
2525,717655.8218,8208588.934
2526,749361.7536,8208251.696
2527,777229.2067,8207917.45
2528,861824.4079,8206685.883
2529,937817.3901,8205301.121
2530,506375.0251,8210627
2531,516937.6107,8210621.397
2532,534221.9464,8210601.275
2533,621609.8369,8210291.378
2534,697490.584,8209740.301
2535,728233.8645,8209442.398
2536,737842.1103,8209340.465
2537,522700.0295,8211576.46
2538,554389.6824,8211520.9
2539,606248.4807,8211331.433
2540,643705.9036,8211118.482
2541,497732.7242,8212548.359
2542,593767.5776,8212348.62
2543,633146.3941,8212145.499
2544,807064.2669,8210404.764
2545,817639.4439,8210254.524
2546,627388.9421,8213140.146
2547,722498.3165,8212384.044
2548,823422.1999,8211131.902
2549,527505.0418,8214452.018
2550,541911.2599,8214429.312
2551,612025.5807,8214184.252
2552,705211.8385,8213512.967
2553,732117.6707,8213245.745
2554,798438.5096,8212446.55
2555,812859.7929,8212246.298
2556,847477.0154,8211727.001
2557,923476.9705,8210395.651
2558,930213.6698,8210264.952
2559,504455.5292,8215429.166
2560,513099.5253,8215425.723
2561,550557.2844,8215371.616
2562,572648.436,8215309.854
2563,600503.6724,8215200.405
2564,617793.9879,8215114.752
2565,716751.9283,8214363.41
2566,746543.8076,8214050.125
2567,536151.9043,8216360.441
2568,736943.3452,8215116.67
2569,895606.9202,8212839.318
2570,519824.3749,8217341.678
2571,622607.6746,8217009.848
2572,727342.5343,8216178.96
2573,802336.8059,8216239.999
2574,809067.915,8216146.727
2575,546723.5465,8219222.299
2576,631265.4241,8218881.606
2577,637030.2635,8218846.586
2578,750431.9284,8217851.6
2579,526551.5688,8220216.403
2580,540000.8698,8220196.15
2581,604368.6193,8219985.876
2582,708148.8488,8219251.904
2583,743713.6067,8218888.18
2584,506378.0816,8221192.108
2585,568824.415,8221085.907
2586,584196.542,8221032.711
2587,595725.9282,8220985.798
2588,643768.5439,8220725.58
2589,657221.7173,8220633.998
2590,720653.4388,8220091.848
2591,734111.0467,8219953.41
2592,757183.5003,8219696.988
2593,854317.3822,8218353.086
2594,899542.8834,8217581.507
2595,515024.9915,8222148.64
2596,589965.1102,8221970.81
2597,787964.1763,8220279.155
2598,816816.1793,8219884.592
2599,551535.6861,8223054.505
2600,558261.3576,8223037.824
2601,738938.338,8221824.695
2602,766821.1246,8221506.045
2603,823563.2259,8220748.99
2604,865894.523,8220089.318
2605,521752.055,8224064.615
2606,579403.0509,8223932.959
2607,793759.6616,8222126.7
2608,804339.4015,8221983.78
2609,860136.898,8221146.276
2610,920773.4661,8220076.422
2611,600547.3816,8224808.027
2612,638988.1212,8224600.255
2613,729344.5012,8223849.198
2614,511183.9812,8225994.197
2615,572683.1793,8225877.889
2616,633227.522,8225596.749
2617,659178.1974,8225425.618
2618,851507.6416,8223209.906
2619,529442.493,8226938.405
2620,614972.161,8226660.023
2621,724556.8675,8225821.344
2622,810150.8879,8224789.479
2623,556351.945,8227847.379
2624,563079.1168,8227829.282
2625,586144.2405,8227751.755
2626,717835.9623,8226849.946
2627,736105.3757,8226663.097
2628,742836.656,8226590.46
2629,758223.3879,8226416.749
2630,515990.5808,8228874.157
2631,606331.6707,8228625.383
2632,644779.6935,8228408.024
2633,801519.3503,8226832.836
2634,521757.7088,8229830.309
2635,544823.6597,8229795.757
2636,568851.2729,8229734.305
2637,753436.843,8228395.638
2638,794798.1378,8227885.268
2639,825585.9779,8227455.325
2640,855418.3715,8226997.969
2641,880444.5988,8226583.346
2642,581349.4864,8230653.244
2643,593845.0115,8230604.017
2644,729404.1319,8229618.556
2645,575585.6872,8231634.789
2646,527527.7287,8232707.334
2647,598659.5934,8232505.73
2648,715959.6788,8231676.731
2649,738080.0811,8231451.093
2650,807344.7976,8230602.254
2651,759252.4037,8232176.6
2652,818905.7567,8231402.083
2653,553485.0656,8234582.647
2654,565020.8424,8234551.978
2655,633279.3865,8234248.299
2656,725596.4223,8233504.915
2657,789088.6499,8232771.544
2658,800635.3646,8232618.712
2659,613093.9727,8235321.338
2660,849734.5922,8232864.802
2661,879580.5094,8232376.417
2662,590023.5106,8236387.852
2663,605406.9297,8236320.48
2664,752551.4551,8235139.962
2665,894041.8264,8233088.716
2666,572720.8708,8237412.403
2667,579451.1181,8237389.466
2668,647720.8723,8237042.108
2669,774692.0389,8235840.634
2670,567919.4435,8239350.529
2671,596766.1909,8239244.254
2672,761243.954,8237926.746
2673,812250.3398,8237272.103
2674,824764.0438,8237093.689
2675,845943.7358,8236775.73
2676,861349.3506,8236531.822
2677,872904.8346,8236341.888
2678,653510.5848,8239888.342
2679,789163.456,8238545.429
2680,735285.9449,8240139.634
2681,851750.9254,8238611.269
2682,602548.9666,8242103.51
2683,609281.0771,8242071.663
2684,725674.1774,8241200.902
2685,798813.87,8240343.941
2686,941356.1933,8237986.12
2687,743004.3687,8241981.857
2688,808453.2921,8241176.009
2689,893197.426,8239848.074
2690,626603.6246,8243904.117
2691,572745.8762,8245105.393
2692,578516.638,8245085.933
2693,586211.0821,8245057.676
2694,614104.4887,8244933.11
2695,634304.3953,8244821.239
2696,682404.7767,8244481.591
2697,693950.201,8244384.707
2698,767086.3281,8243632.819
2699,793076.2618,8243308.135
2700,876854.2389,8242056.204
2701,760360.0562,8244674.56
2702,772873.2123,8244525.844
2703,787312.6788,8244345.553
2704,803679.0585,8244129.955
2705,821010.1842,8243888.618
2706,854715.9777,8243380.872
2707,566980.9097,8247047.011
2708,606418.6981,8246894.732
2709,720910.8223,8246060.109
2710,781548.8107,8245381.448
2711,837394.9632,8244611.388
2712,884593.8213,8243852.076
2713,599689.4586,8247887.578
2714,731506.8553,8246915.858
2715,751719.2332,8246698.433
2716,937614.2464,8243844.809
2717,619896.32,8248750.887
2718,725741.9639,8247937.067
2719,612204.7724,8249752.674
2720,691104.7297,8249220.655
2721,736339.3673,8248790.759
2722,796990.6702,8248071.462
2723,813360.9417,8247849.256
2724,849960.3678,8247309.301
2725,575650.6806,8250867.353
2726,627603.7452,8250632.749
2727,764266.7683,8249442.744
2728,824931.487,8248648.317
2729,830710.4185,8248564.097
2730,870206.7326,8247948.694
2731,875987.7496,8247852.791
2732,788349.4767,8250110.038
2733,597786.4397,8252706.345
2734,632425.8784,8252529.381
2735,780658.2313,8251170.299
2736,883729.0804,8249649.863
2737,643016.9357,8253426.985
2738,695949.9665,8253029.011
2739,720976.9983,8252797.554
2740,793189.2746,8251973.851
2741,800893.8203,8251872.297
2742,807635.6312,8251781.27
2743,818230.5506,8251634.138
2744,836532.7958,8251368.228
2745,610304.1841,8254573.056
2746,623776.2831,8254503.155
2747,729650.724,8253673.649
2748,739278.1741,8253573.558
2749,858706.9263,8251989.9
2750,700779.7662,8254911.829
2751,758545.6442,8254323.916
2752,772990.0125,8254153.782
2753,825978.2242,8254413.977
2754,851028.7339,8254038.298
2755,872229.2193,8253698.607
2756,942604.7627,8252427.983
2757,651703.8655,8257220.117
2758,734494.3916,8256512.538
2759,747975.0428,8256368.589
2760,766271.8649,8256160.335
2761,787460.2029,8255900.639
2762,618022.5827,8258383.607
2763,816371.6586,8256477.765
2764,830823.4818,8256270.828
2765,845276.8768,8256054.615
2766,886719.2794,8255383.338
2767,626690.2111,8259299.234
2768,800007.525,8257664.401
2769,808677.7934,8257547.713
2770,645947.4495,8260145.834
2771,662312.485,8260034.397
2772,742228.4458,8259320.179
2773,688314.0965,8260795.864
2774,709497.0963,8260609.81
2775,762464.4423,8260057.823
2776,821229.8105,8259300.315
2777,839538.7212,8259033.11
2778,858814.062,8258735.78
2779,876164.4585,8258454.087
2780,717209.7585,8261500.201
2781,864612.7708,8259607.275
2782,881964.7556,8259321.271
2783,893534.1922,8259123.179
2784,729738.7566,8262339.798
2785,775009.7073,8261835.81
2786,849205.7406,8260814.12
2787,704708.6877,8263542.688
2788,769241.205,8262868.521
2789,886818.1269,8261167.759
2790,919605.5856,8260584.628
2791,784667.5932,8263643.768
2792,791412.1164,8263558.164
2793,815502.2134,8263236.021
2794,843451.9733,8262830.183
2795,653687.6743,8265871.489
2796,674872.1378,8265718.269
2797,713394.0781,8265389.005
2798,750959.9108,8265004.957
2799,837683.1202,8263880.849
2800,854070.218,8263631.192
2801,738447.2398,8266103.167
2802,745190.4537,8266031.407
2803,764458.2038,8265815.326
2804,776995.1741,8266629.629
2805,821325.3508,8266046.251
2806,869526.715,8265313.715
2807,882062.1711,8265106.437
2808,895563.4233,8264875.444
2809,702825.6595,8268375.512
2810,708604.9829,8268323.257
2811,796280.0795,8267350.338
2812,860864.4043,8266417.311
2813,721136.7601,8269168.308
2814,727880.2109,8269101.801
2815,733660.4997,8269043.203
2816,770273.3096,8268637.921
2817,786655.3323,8268437.498
2818,851252.6883,8268496.561
2819,876324.2678,8268095.961
2820,680695.9058,8271451.735
2821,686475.3951,8271405.183
2822,865731.9099,8269233.157
2823,665291.5796,8272531.898
2824,748143.4907,8271780.874
2825,759707.0167,8271652.104
2826,803077.5793,8271116.849
2827,828141.9324,8270769.869
2828,651813.2604,8273588.833
2829,694198.0075,8273267.498
2830,713466.3293,8273095.379
2831,742372.2534,8272806.64
2832,766464.0286,8272537.993
2833,793451.0204,8272206.829
2834,812730.4004,8271950.68
2835,735637.0931,8273840.883
2836,754910.3188,8273633.818
2837,822384.6962,8272780.597
2838,846490.4374,8272427.371
2839,884104.6803,8271825.275
2840,670129.2541,8275386.377
2841,701922.1707,8275127.501
2842,708666.6967,8275066.892
2843,724083.5799,8274920.87
2844,729865.2204,8274863.424
2845,779016.686,8274315.929
2846,861935.7926,8273152.35
2847,891838.4753,8272658.776
2848,906310.3447,8272405.819
2849,840733.4288,8274443.109
2850,855214.6033,8275187.296
2851,873541.6565,8274895.187
2852,654735.5203,8278386.046
2853,676895.2114,8278225.501
2854,691348.2379,8278109.226
2855,697129.6991,8278060.158
2856,746278.6441,8277584.006
2857,759772.772,8277434.796
2858,765567.4801,8278332.365
2859,772315.4671,8278253.099
2860,813773.8604,8277722.422
2861,819559.6929,8277642.386
2862,794501.8541,8278942.791
2863,802215.6326,8278842.32
2864,825359.4732,8278525.27
2865,741490.0492,8280526.956
2866,752093.5399,8280412.8
2867,877463.9836,8278690.887
2868,898692.6852,8278331.336
2869,668252.1041,8282145.098
2870,832138.4514,8280357.371
2871,867831.3526,8279812.579
2872,706809.282,8282793.795
2873,729942.6354,8282573.696
2874,842763.2138,8281165.87
2875,658629.242,8284141.028
2876,674048.5948,8284029.359
2877,680794.8542,8283977.245
2878,695251.7671,8283858.892
2879,701034.7883,8283809
