Number,coords.x1,coords.x2
1942,938228.7024,8326914.477
1943,967256.485,8326357.959
1944,976934.3881,8326164.467
1945,1045678.15,8324675.6
1946,1072804.188,8324032.854
1947,995365.839,8327721.976
1948,1002142.936,8327578.983
1949,961506.9096,8329375.358
1950,1010878.046,8328360.568
1951,909276.3325,8331304.122
1952,933462.5128,8330873.666
1953,981852.6362,8329938.112
1954,1017677.832,8329181.602
1955,1024457.252,8329032.325
1956,1038986.449,8328705.843
1957,1031258.963,8329849.714
1958,1055478.765,8329293.858
1959,1074859.963,8328831.147
1960,896734.1018,8333452.666
1961,944142.5412,8332611.797
1962,970275.1835,8332107.67
1963,987701.0098,8331755.457
1964,1069091.659,8330909.941
1965,958715.9402,8335239.157
1966,977109.9151,8334876.654
1967,1012940.513,8334129.499
1968,1041034.453,8333505.743
1969,888091.9798,8337465.973
1970,911311.667,8337075.432
1971,930665.2807,8336732.549
1972,983907.2983,8335707.773
1973,1007149.834,8335222.912
1974,1027492.194,8334779.838
1975,1035242.97,8334606.423
1976,1048808.607,8334296.8
1977,904555.2117,8338159.245
1978,924876.1136,8337804.815
1979,938425.6056,8337558.82
1980,990705.7377,8336537.129
1981,1000390.521,8336335.21
1982,1019763.337,8335919.432
1983,887156.0985,8339416.584
1984,929732.4962,8338685.674
1985,976199.9257,8337800.84
1986,1006222.531,8337180.766
1987,1025597.467,8336760.431
1988,1031410.821,8336631.224
1989,1038193.589,8336478.669
1990,911361.8707,8339978.383
1991,922975.0292,8339774.878
1992,937493.3235,8339512.482
1993,991714.2134,8338454.067
1994,1000431.281,8338272.353
1995,1016899.247,8337920.329
1996,955904.7457,8340135.477
1997,984954.5923,8339561.637
1998,943337.265,8341341.133
1999,961732.7574,8340991.821
2000,900766.4143,8343062.944
2001,950132.4245,8342182.282
2002,1064453.019,8339749.565
2003,1011169.801,8341921.128
2004,1027642.537,8341562.424
2005,905638.0815,8344916.778
2006,933709.6164,8344423.413
2007,1044140.665,8342161.532
2008,911462.0394,8345785.352
2009,965681.5428,8344790.043
2010,981178.4419,8344482.907
2011,996677.9915,8344165.638
2012,939554.1072,8346253.616
2013,946332.1014,8346128.027
2014,987010.202,8345333.84
2015,1003480.319,8344992.546
2016,1019953.569,8344639.804
2017,1058727.109,8343764.595
2018,896975.9603,8347966.652
2019,952160.4968,8346987.235
2020,1037421.159,8345223.154
2021,1009335.323,8346807.41
2022,891200.3735,8349998.071
2023,974475.088,8348493.107
2024,1024863.057,8347441.55
2025,901864.2736,8350789.852
2026,914449.7409,8350575.529
2027,993871.6235,8349070.266
2028,884456.1658,8352043.564
2029,961919.8719,8350676.567
2030,999705.856,8349918.766
2031,1018120.269,8349527.825
2032,936755.3339,8352116.898
2033,954189.1543,8351793.213
2034,981314.776,8351264.343
2035,1047226.06,8349851.128
2036,1007499.822,8351694.303
2037,910643.3991,8354515.036
2038,942601.9723,8353947.531
2039,1029816.721,8352182
2040,1040482.343,8351944.299
2041,1054058.816,8351634.852
2042,890326.9098,8355822.051
2043,931965.4061,8355109.963
2044,948431.7926,8354808.424
2045,987187.4336,8354054.102
2046,1022081.845,8353321.337
2047,903898.1035,8356566.459
2048,967826.4493,8355408.041
2049,974609.2004,8355275.142
2050,1002714.592,8354704.023
2051,957187.2459,8356581.826
2052,1034729.274,8354983.512
2053,980462.0828,8357097.898
2054,899104.8122,8359552.228
2055,908789.0765,8359389.917
2056,938815.99,8358861.875
2057,994050.9595,8357792.614
2058,1014409.211,8357366.498
2059,1027014.381,8357094.013
2060,963056.4546,8359377.618
2061,1055162.956,8357432.221
2062,877832.7652,8361832.023
2063,914633.3623,8361227.777
2064,924319.8296,8361059.384
2065,944664.4149,8360693.023
2066,987305.1153,8359869.383
2067,1041604.791,8358711.161
2068,967939.3545,8361222.321
2069,998957.9052,8360601.05
2070,1019319.783,8360171.494
2071,1047446.739,8359549.791
2072,895294.797,8363489.765
2073,953421.2054,8362468.757
2074,1009643.514,8361347.844
2075,1030978.683,8360888.137
2076,934059.4484,8363793.609
2077,977669.8452,8362971.1
2078,901138.1228,8365331.184
2079,960241.7358,8364278.794
2080,993200.4801,8363629.078
2081,1014533.238,8363184.539
2082,910841.353,8366137.358
2083,983524.8683,8364794.336
2084,1003886.401,8364378.871
2085,877923.5735,8367642.387
2086,883734.7859,8367551.025
2087,939925.8842,8366595.57
2088,917656.3141,8367959.026
2089,947696.7088,8367422.66
2090,1029145,8365780.615
2091,1039816.56,8365545.127
2092,866331.2975,8369757.815
2093,897327.2085,8369269.831
2094,967101.1836,8368026.128
2095,972917.9358,8367913.361
2096,1010735.996,8367146.078
2097,1022375.643,8366898.019
2098,1062156.937,8366007.895
2099,903155.9992,8370142.729
2100,933194.5357,8369625.047
2101,978754.1969,8368768.758
2102,961321.6624,8370076.305
2103,1048614.761,8368260.034
2104,954553.9286,8371173.709
2105,871233.0804,8373558.63
2106,921616.1487,8372737.101
2107,940031.3374,8372410.727
2108,988509.1482,8371484.707
2109,1043806.232,8370310.071
2110,907096.394,8373953.871
2111,969133.7117,8372836.426
2112,998227.6761,8372257.747
2113,1026361.061,8371664.985
2114,912927.2203,8374824.982
2115,982728.9691,8373540.548
2116,1005037.785,8373087.726
2117,1055496.825,8371987.849
2118,1018640.556,8373772.241
2119,1037077.672,8373372.44
2120,956583.7481,8375985.013
2121,963371.4011,8375856.877
2122,975978.3517,8375613.858
2123,1050687.548,8374039.495
2124,868400.3231,8378446.625
2125,881965.1077,8378237.963
2126,935271.5533,8377344.772
2127,943997.045,8377187.452
2128,853882.4069,8379630.541
2129,874228.4697,8379327.05
2130,916870.1198,8378635.878
2131,987655.8862,8377323.69
2132,1000267.238,8377068.303
2133,1010939.81,8376847.071
2134,1044907.04,8376111.793
2135,860678.3561,8380500.123
2136,1032310.177,8377361.033
2137,896547.8326,8380913.446
2138,969264.3966,8379624.882
2139,952795.2534,8380905.817
2140,1005178.471,8379879.186
2141,1019734.889,8379573.918
2142,1026528.747,8379428.465
2143,939236.6389,8382123.197
2144,978050.9523,8382365.806
2145,1042102.728,8381030.472
2146,856873.6109,8385401.731
2147,868502.5641,8385229.568
2148,911152.1668,8384550.835
2149,963518.609,8383615.717
2150,1013002.645,8382628.94
2151,851073.4343,8386454.739
2152,875301.4921,8386095.78
2153,1037291.221,8383079.226
2154,862716.6248,8387254.577
2155,893733.7632,8386776.279
2156,985870.0185,8385123.747
2157,1017896.573,8384468.056
2158,1023720.875,8384344.305
2159,1031487.248,8384177.13
2160,881147.0941,8387944.67
2161,949022.8772,8386796.536
2162,968424.4024,8386433.784
2163,991711.6093,8385978.076
2164,999475.3634,8385821.222
2165,1007239.81,8385661.89
2166,1047043.888,8384806.377
2167,918004.9787,8388314.523
2168,923823.4339,8388214.781
2169,940310.8703,8387924.645
2170,975234.6766,8387273.437
2171,887963.3623,8389777.238
2172,956819.1109,8388593.478
2173,1042231.603,8386856.296
2174,1056799.246,8386530.274
2175,857927.4341,8391202.53
2176,866651.1896,8391074.005
2177,981094.5934,8389100.812
2178,1035455.447,8387976.478
2179,875390.3824,8391911.803
2180,945213.3559,8390747.295
2181,963646.8886,8390406.732
2182,1051015.429,8388604.195
2183,952022.0674,8391593.624
2184,1004427.7,8390575.246
2185,1016077.615,8390333.659
2186,1023845.12,8390169.509
2187,885130.8022,8394670.755
2188,970494.7332,8393188.982
2189,986994.1621,8392868.411
2190,998642.6512,8392635.421
2191,1040396.138,8391754.908
2192,863814.7925,8395964.26
2193,871571.1223,8395848.646
2194,911330.6431,8395217.645
2195,857042.4454,8397032.888
2196,1035582.203,8393803.439
2197,920093.3242,8397010.589
2198,939496.7637,8396672.857
2199,959874.4861,8396301.72
2200,991905.5955,8395684.27
2201,1012295.041,8395269.531
2202,876463.4428,8398684.156
2203,966686.3696,8397144.805
2204,978334.064,8396922.017
2205,1004546.905,8396400.502
2206,902664.9623,8399241.351
2207,948264.7587,8398456.654
2208,1026903.367,8396905.384
2209,1049246.06,8396418.875
2210,883281.8069,8400519.465
2211,894920.7648,8400336.439
2212,954105.332,8399320.894
2213,971576.4299,8398993.987
2214,1021096.318,8398000.185
2215,868749.235,8401710.272
2216,1037630.474,8398618.158
2217,862944.9175,8402765.988
2218,908533.1285,8402056.203
2219,937659.2397,8402529.493
2220,944452.8113,8402408.601
2221,989108.3942,8401567.506
2222,995905.731,8401432.404
2223,1007559.543,8401196.427
2224,1015329.631,8401036.038
2225,1042530.662,8400455.307
2226,1057106.422,8400131.794
2227,858124.1841,8404776.073
2228,878491.8579,8404473.693
2229,890132.1448,8404293.36
2230,961942.2754,8403059.868
2231,1031864.315,8401658.564
2232,900819.1501,8405093.421
2233,1001771.748,8403257.485
2234,1024112.912,8402795.552
2235,950329.1064,8405215.466
2236,956153.5852,8405109.153
2237,980426.1423,8404651.366
2238,865925.7581,8407572.639
2239,884356.8966,8407294.455
2240,974618.6998,8405734.403
2241,874670.5489,8408412.654
2242,968811.1611,8406815.977
2243,1017373.52,8405852.676
2244,1039721.501,8405377.413
2245,1055271.577,8405034.826
2246,1010593.104,8406964.759
2247,896045.4991,8410022.574
2248,902838.1886,8409913.608
2249,940691.2361,8409272.385
2250,961079.6078,8408903.117
2251,1004784.132,8408055.164
2252,1044623.142,8407215.175
2253,909647.269,8410773.274
2254,1023264.15,8408645.586
2255,861146.2934,8412493.756
2256,915486.6987,8411647.435
2257,945579.9496,8411127.706
2258,867951.7326,8413364.682
2259,878624.716,8413205.001
2260,890269.1092,8413025.571
2261,953365.0922,8411958.642
2262,992213.7496,8411222.177
2263,1050519.333,8410002.997
2264,1060241.007,8409786.414
2265,978633.4723,8412458.17
2266,986404.331,8412307.914
2267,1018466.409,8411662.31
2268,1030128.357,8411417.24
2269,936893.2618,8414194.964
2270,970881.6019,8413577.241
2271,898079.1263,8415814.542
2272,958273.7578,8414783.276
2273,965072.2432,8414657.673
2274,1005873.839,8413864.906
2275,1013647.729,8413706.286
2276,1035029.655,8413257.492
2277,873831.315,8417159.555
2278,884506.505,8416997.735
2279,904889.2505,8416676.089
2280,1000063.327,8414953.917
2281,1056438.882,8413762.531
2282,864141.5725,8418273.058
2283,918496.1356,8417423.222
2284,948597.3247,8416901.711
2285,878712.9174,8419027.578
2286,892301.3406,8418818.417
2287,942787.7526,8417976.607
2288,990385.3147,8417089.556
2289,1027315.258,8416338.816
2290,1044814.116,8415964.008
2291,931151.5483,8419150.999
2292,973887.4758,8418379.109
2293,1018587.366,8417493.562
2294,962248.2326,8419568.291
2295,995282.0355,8418937.362
2296,902055.0888,8421576.892
2297,912735.0911,8421403.483
2298,1052656.974,8418710.714
2299,968113.1143,8421403.149
2300,981715.736,8421145.77
2301,1002123.55,8420745.77
2302,1013787.315,8420509.684
2303,883639.9556,8423807.124
2304,917622.2995,8423265.232
2305,1040057.669,8420930.864
2306,1046864.73,8420783.519
2307,906956.6983,8424411.52
2308,925407.6673,8424106.053
2309,938033.9345,8423889.198
2310,955519.1363,8423578.397
2311,989527.4679,8422938.985
2312,1007994.558,8422572.447
2313,1030354.827,8422110.424
2314,868137.0595,8425980.824
2315,875903.059,8425865.99
2316,895320.3777,8425568.364
2317,931251.6347,8424978.024
2318,949707.7592,8424654.806
2319,974969.2772,8424190.406
2320,994425.0692,8424787.736
2321,1019700.228,8424278.354
2322,889524.8743,8427601.108
2323,962373.3688,8426369.069
2324,1000276.458,8425644.522
2325,913817.9024,8428185.189
2326,880815.7808,8429676.591
2327,901208.1039,8429360.451
2328,920632.9503,8429043.952
2329,942976.0762,8428661.369
2330,982817.9843,8427929.925
2331,1013926.352,8427314.944
2332,1033374.877,8426910.913
2333,1046991.61,8426619.077
2334,870149.8055,8430806.479
2335,908993.3578,8430206.899
2336,955624.5984,8429408.006
2337,1008112.268,8428405.465
2338,894440.5978,8431409.933
2339,937180.6149,8430706.152
2340,968275.7712,8430148.573
2341,1026607.978,8428999.042
2342,876004.3917,8432662.388
2343,929424.8976,8431811.035
2344,976069.494,8430975.136
2345,990650.735,8430696.124
2346,1039272.706,8429704.755
2347,997475.2779,8431535.272
2348,1055832.169,8430319.109
2349,884773.6893,8434473.158
2350,960554.1589,8433207.16
2351,980966.6358,8432827.262
2352,907129.0687,8435094.995
2353,920729.9918,8434872.625
2354,948909.132,8434388.613
2355,1016962.755,8433090.063
2356,1030579.895,8432808.203
2357,1047118.059,8432455.999
2358,872177.4003,8436604.228
2359,889659.6637,8436341.4
2360,901316.0314,8436159.445
2361,939208.1356,8435530.835
2362,971282.04,8434954.366
2363,1022818.487,8433942.831
2364,955747.1848,8436210.932
2365,987828.0149,8435613.728
2366,1036457.729,8434630.824
2367,966457.4363,8436988.518
2368,933427.4921,8438546.575
2369,992727.5299,8437464.492
2370,1041363.825,8436473.304
2371,1054014.007,8436200.176
2372,880005.1526,8440374.124
2373,897491.319,8440106.519
2374,913036.9366,8439858.488
2375,924713.9073,8440637.986
2376,874205.6335,8442403.37
2377,884891.5645,8442243.917
2378,892663.7885,8442125.118
2379,902379.8432,8441973.261
2380,908209.8973,8441880.356
2381,939309.0587,8441362.155
2382,959723.1892,8441001.282
2383,1033641.433,8439557.145
2384,1047265.038,8439267.461
2385,918915.1696,8442678.359
2386,952935.3062,8442095.56
2387,972380.7773,8441741.969
2388,946147.3755,8443187.905
2389,1001575.968,8442156.214
2390,991867.9706,8443318.652
2391,1054162.495,8443013.284
2392,890795.1976,8447013.231
2393,912175.3928,8446676.829
2394,957866.1848,8445897.756
2395,976343.0942,8445559.422
2396,1019146.437,8444724.106
2397,1025958.044,8444584.534
2398,1044449.56,8444196.436
2399,905387.5758,8447757.701
2400,935520.821,8447261.459
2401,950104.6746,8447008.492
2402,964690.7466,8446747.137
2403,984142.4191,8446385.602
2404,876248.81,8449175.561
2405,883050.7705,8449074.498
2406,899571.543,8448821.482
2407,920955.1343,8448478.106
2408,926787.7881,8448381.333
2409,942343.1889,8448116.722
2410,970543.7354,8447612.806
2411,1014320.564,8446768.733
2412,1034757.447,8446348.924
2413,1049358.375,8446038.95
2414,904446.4502,8449716.968
2415,918054.8331,8449498.062
2416,925831.8547,8449369.701
2417,931665.0108,8449271.868
2418,945277.0421,8449038.383
2419,954028.6402,8448884.432
2420,961808.5138,8448745.054
2421,981261.0569,8448386.172
2422,987097.6351,8448275.599
2423,994880.3374,8448126.077
2424,1014340.156,8447741.816
2425,1032831.16,8447362.919
2426,1040618.1,8447199.342
2427,1048405.799,8447033.368
2428,877249.1675,8451104.684
2429,912238.1222,8450564.825
2430,939459.7943,8450111.657
2431,969606.9006,8449575.915
2432,1005601.934,8448889.603
2433,1026038.231,8448477.341
2434,898645.1106,8451752.454
2435,976451.8773,8451395.495
2436,1019265.079,8450563.061
2437,887983.2254,8453860.56
2438,882166.0689,8454920.09
2439,985244.2645,8453176.939
2440,1000813,8452877.566
2441,1035853.076,8452169.103
2442,908427.3678,8455487.836
2443,964832.0483,8454528.172
2444,1007644.466,8453716.822
2445,1053399.785,8452770.516
2446,892887.8081,8456702.734
2447,957067.4674,8455640.675
2448,916236.9548,8457307.547
2449,923043.764,8457196.397
2450,938603.9036,8456935.528
2451,944439.5868,8456835.258
2452,972650.4193,8456331.803
2453,979461.2179,8456205.604
2454,1025204.584,8455311.117
2455,1046624.991,8454864.173
2456,903612.1823,8458481.43
2457,1012569.126,8456540.144
2458,1040802.991,8455961.588
2459,928910.9754,8459044.736
2460,952255.2629,8458645.007
2461,992148.4785,8457912.776
2462,881280.6301,8460766.879
2463,887113.7715,8460679.857
2464,1000926.854,8458717.034
2465,1020396.204,8458330.755
2466,912409.8828,8461259.875
2467,985372.8949,8459988.569
2468,1007759.815,8459556.978
2469,964955.152,8461338.528
2470,1054520.626,8459567.051
2471,896881.2674,8463448.941
2472,980543.2144,8462026.206
2473,906621.1508,8464270.045
2474,918292.2473,8464083.593
2475,949421.7404,8463560.431
2476,1026317.434,8462106.868
2477,891076.4054,8465482.815
2478,932899.2907,8464815.869
2479,972793.2746,8464116.467
2480,1034128.343,8462920.694
2481,1039972.125,8462799.144
2482,927078.5989,8465885.804
2483,991305.0761,8464744.755
2484,1015645.239,8464270.527
2485,1021487.92,8464153.27
2486,884298.4823,8467529.768
2487,999111.9745,8465569.091
2488,1046831.646,8464603.886
2489,902791.6794,8468221.319
2490,986474.4866,8466783.732
2491,1052697.628,8465453.834
2492,913506.8913,8469025.389
2493,1029338.602,8466916.742
2494,897000.6453,8471229.416
2495,919375.2427,8470877.305
2496,974846.9055,8469920.938
2497,1011846.623,8469216.923
2498,1041068.356,8468623.489
2499,886315.8789,8472363.589
2500,908689.0793,8472020.958
2501,932040.0974,8471642.75
2502,995310.7721,8470512.172
2503,1001153.374,8470399.973
2504,892166.6136,8473248.793
2505,925244.7689,8472728.266
2506,939841.4606,8472485.148
2507,989486.9258,8471596.733
2508,1016754.992,8471068.283
2509,1047929.446,8470428.943
2510,1022618.899,8471925.388
2511,1053817.571,8472253.859
2512,888333.8307,8477198.348
2513,929201.2543,8476556.853
2514,1028523.243,8474729.87
2515,900023.57,8477994.614
2516,906834.7083,8477889.169
2517,912673.176,8477797.362
2518,921431.491,8477657.185
2519,935057.0364,8477433.246
2520,971076.5981,8476806.871
2521,985683.1067,8476538.644
2522,1002240.064,8476224.672
2523,994466.645,8477347.706
2524,1016871.122,8476913.042
2525,895188.2252,8480014.799
2526,978902.22,8478612.46
2527,1040276.333,8477413.292
2528,1023730.193,8478725.604
2529,1051017.733,8478163.667
2530,1034469.145,8479482.815
2531,903990.894,8482800.155
2532,1028641.744,8480576.341
2533,891354.5135,8483965.676
2534,920552.3605,8483512.633
2535,926392.9123,8483418.092
2536,969251.7222,8483658.583
2537,986784.051,8483338.367
2538,931292.3741,8485285.38
2539,992647.26,8484203.195
2540,1018955.098,8483695.043
2541,976104.8574,8485483.528
2542,1049191.157,8484053.611
2543,961512.1213,8486718.794
2544,1023866.794,8485547.236
2545,1043362.076,8485150.44
2546,895320.4951,8488773.436
2547,900216.9911,8490646.546
2548,966433.921,8489554.816
2549,982021.0404,8489273.522
2550,996636.4359,8489001.344
2551,1030748.745,8488334.371
2552,1037572.9,8488195.613
2553,1003495.118,8490820.633
2554,976228.4699,8492302.91
2555,1012285.866,8491626.008
2556,1022033.722,8491434.512
2557,1047383.597,8490919.567
2558,895408.2831,8494614.16
2559,905144.3484,8494466.301
2560,962606.0527,8493520.259
2561,987939.1836,8493063.298
2562,1027922.064,8493267.764
2563,1039622.734,8493030.818
2564,1033791.926,8494125.02
2565,971426.6566,8496287.947
2566,899361.5322,8498450.13
2567,992902.7717,8497845.776
2568,1025094.105,8498201.387
2569,1043623.735,8497826.999
2570,1035841.019,8498961.513
2571,972505.5019,8502117.749
2572,1031003.787,8501010.344
2573,1006661.882,8503437.705
2574,1042768.248,8503699.751
2575,1022303.235,8505085.872
2576,995034.1665,8507558.624
2577,1013563.212,8507207.506
2578,1028213.655,8507896.625
2579,1001896.946,8509381.221
2580,1040916.342,8508617.704
2581,907390.6511,8513916.878
2582,1023412.751,8511895.103
2583,1008835.531,8515104.423
2584,1033227.882,8514629.41
2585,1003000.76,8516190.591
2586,1020618.796,8518782.256
2587,1006019.393,8521013.665
2588,1021708.257,8524619.002
2589,998322.243,8527014.035
2590,1035412.984,8526303.381
2591,1012979.903,8527715.702
2592,1028598.347,8527414.386
2593,992556.2221,8532000.94
2594,1000382.354,8532833.827
2595,1011120.043,8532633.359
2596,1021859.107,8532428.599
2597,1017014.784,8534474.843
2598,1033614.502,8534153.359
2599,995573.3532,8536827.959
2600,989751.6508,8538886.466
2601,1022948.319,8538268.531
2602,1004413.734,8539595.251
2603,1029803.586,8539112.901
2604,1012243.539,8540425.872
2605,1017163.291,8542286.818
2606,1009405.208,8545363.626
2607,1031871.257,8544935.687
2608,996727.4161,8546573.791
2609,1014343.691,8548202.467
2610,1001663.938,8549414.638
2611,1025108.076,8548975.53
2612,1021274.476,8552958.124
2613,1027155.848,8553823.468
2614,1011540.679,8555095.66
2615,998875.6812,8557282.58
2616,1023321.499,8557806.902
2617,1008681.772,8559058.222
2618,1026272.001,8558728.44
2619,997986.8274,8562185.371
2620,1010726.3,8563908.345
2621,1021477.609,8563708.022
2622,1004915.916,8566947.776
2623,1025461.597,8567544.421
2624,1017731.782,8572579.44
2625,947691.4477,8594320.745
2626,952611.1344,8596198.5
2627,957578.952,8601009.597
2628,948808.182,8603105.696
2629,957673.1542,8606878.218
2630,948915.7798,8609952.368
2631,956773.0056,8611785.263
2632,995932.8904,8612113.783
2633,948029.2018,8615837.516
2634,955903.2532,8618650.12
2635,948150.813,8623665.828
2636,931616.7432,8630769.096
2637,947739.7113,8660894.011
