REMIND;FFrun113;World;Concentration|CO2; ppm;379.85;390.71036;402.77237;414.0224;424.33798;433.95201;442.29077;449.48019;455.37825;459.9408;462.58133;463.22528;459.05159;450.60992;440.68751;430.20713
REMIND;FFrun113;World;Concentration|CH4; ppb;1753.16;1815.386;1879.7618;1893.592;1876.0191;1850.8282;1826.487;1798.7289;1761.646;1711.1148;1655.1558;1611.3165;1556.8213;1524.8812;1493.5752;1457.2896
REMIND;FFrun113;World;Concentration|N2O; ppb;319.855;322.88996;326.20181;329.54237;333.07555;336.76278;340.56182;344.43601;348.35747;352.28582;356.17187;360.10648;368.18167;376.16797;383.28146;389.17752
REMIND;FFrun113;World;Forcing; W/m2;1.811539;1.968258;2.235395;2.572933;2.836913;3.028759;3.172207;3.274094;3.323958;3.339575;3.320781;3.294418;3.2248;3.144156;3.038563;2.929201
REMIND;FFrun113;World;Forcing|Kyoto Gases; W/m2;2.346773;2.539525;2.746723;2.920365;3.066819;3.197596;3.310149;3.405715;3.480182;3.530983;3.555874;3.562783;3.527621;3.449193;3.344666;3.219785
REMIND;FFrun113;World;Temperature|Global Mean; K;0.899593;0.920262;1.030565;1.185123;1.359017;1.47945;1.621849;1.699185;1.795467;1.830368;1.877536;1.885448;1.908456;1.913999;1.899785;1.869696
REMIND;FFrun113;World;Emissions|NOx; Mt NO2/yr;105.363329;105.8506;101.003513;96.155772;89.003757;81.851084;77.843829;73.835585;71.761642;69.687044;71.59637;73.505043;73.403186;65.737285;58.949987;50.420599
REMIND;FFrun113;World;Emissions|CO; Mt CO/yr;1060.2623;1029.4066;1005.3195;981.2322;952.8881;924.5438;900.3925;876.2409;847.4462;818.6513;798.2843;777.9169;711.8659;663.366;636.3985;607.3897
REMIND;FFrun113;World;Forcing|Montreal Gases; W/m2;0.32113;0.315711;0.309312;0.302357;0.294181;0.28478;0.272963;0.254254;0.229065;0.203508;0.180723;0.161429;0.13198;0.111063;0.095327;0.084021
REMIND;FFrun113;World;Forcing|CO2; W/m2;1.689784;1.840669;2.003409;2.150859;2.282583;2.402496;2.504372;2.590675;2.660452;2.713812;2.744453;2.751898;2.703454;2.604111;2.484934;2.356106
REMIND;FFrun113;World;Forcing|CH4; W/m2;0.48015;0.50323;0.526683;0.531667;0.525331;0.516195;0.507305;0.497092;0.483322;0.464314;0.442924;0.425905;0.404412;0.391634;0.378975;0.36413
REMIND;FFrun113;World;Forcing|N2O; W/m2;0.155711;0.165289;0.175688;0.186123;0.197102;0.208497;0.220171;0.232008;0.243921;0.255787;0.26746;0.279212;0.303131;0.326526;0.347153;0.364103
REMIND;FFrun113;World;Forcing|F-Gases; W/m2;0.021128;0.030337;0.040943;0.051715;0.061803;0.070409;0.078302;0.08594;0.092487;0.097069;0.101038;0.105768;0.116625;0.126922;0.133604;0.135446
REMIND;FFrun113;World;Forcing|Aerosol; W/m2;-1.139321;-1.192138;-1.137328;-0.964005;-0.823446;-0.736783;-0.679604;-0.638805;-0.621616;-0.611812;-0.618746;-0.623086;-0.608417;-0.568996;-0.536934;-0.489594
REMIND;FFrun113;World;Forcing|Aerosol|Sulfate Direct; W/m2;-0.414351;-0.458703;-0.428597;-0.317743;-0.228311;-0.176294;-0.140092;-0.112428;-0.092937;-0.077641;-0.066571;-0.057363;-0.040961;-0.030015;-0.022973;-0.018211
REMIND;FFrun113;World;Forcing|Aerosol|Cloud Indirect; W/m2;-0.705346;-0.722657;-0.707642;-0.656708;-0.603338;-0.563763;-0.527726;-0.493348;-0.466905;-0.443762;-0.43455;-0.428088;-0.403639;-0.378924;-0.362925;-0.337152
REMIND;FFrun113;World;Forcing|Aerosol|BC and OC; W/m2;0.253623;0.264353;0.259152;0.242657;0.219123;0.200871;0.181848;0.161198;0.140209;0.120455;0.106925;0.097341;0.079479;0.071157;0.068059;0.064434
REMIND;FFrun113;World;Forcing|Aerosol|Nitrate Direct; W/m2;-0.100108;-0.100078;-0.095485;-0.090672;-0.083892;-0.077409;-0.073617;-0.070008;-0.068045;-0.066461;-0.068287;-0.069925;-0.069485;-0.062245;-0.055716;-0.045609
REMIND;FFrun113;World;Forcing|Aerosol|Other; W/m2;-0.071647;-0.069892;-0.061628;-0.044712;-0.039065;-0.039038;-0.046211;-0.058282;-0.075708;-0.093366;-0.109894;-0.121948;-0.137366;-0.135648;-0.131095;-0.122256
REMIND;FFrun113;World;Forcing|Tropospheric Ozone; W/m2;0.347874;0.353625;0.353569;0.347523;0.335834;0.322728;0.313154;0.304102;0.295756;0.286432;0.280816;0.277373;0.268052;0.252654;0.238474;0.221993
REMIND;FFrun113;World;Forcing|Other; W/m2;-0.064917;-0.048465;-0.036881;-0.033307;-0.036475;-0.039563;-0.044455;-0.051172;-0.059429;-0.069536;-0.077886;-0.084081;-0.094437;-0.099757;-0.10297;-0.107005
REMIND;FFrun113;World;Forcing|Albedo Change and Mineral Dust; W/m2;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3
REMIND;FFrun113;World;Forcing|AN3A; W/m2;2.211647;2.368336;2.63088;2.963605;3.220804;3.406168;3.545824;3.644102;3.692003;3.706036;3.689067;3.664343;3.594285;3.5064;3.394279;3.27481
REMIND;FFrun114;World;Concentration|CO2; ppm;379.85;390.71036;402.37221;412.42849;420.935;428.18661;433.672;437.74706;440.29057;441.17928;439.95855;436.95354;427.62043;416.53133;405.46799;394.77829
REMIND;FFrun114;World;Concentration|CH4; ppb;1753.16;1815.386;1871.6701;1866.58;1826.232;1775.3459;1731.2157;1692.4766;1656.6967;1618.761;1580.046;1553.0905;1521.6461;1502.258;1481.2269;1452.5766
REMIND;FFrun114;World;Concentration|N2O; ppb;319.855;322.88996;326.15727;329.37142;332.74097;336.23747;339.85291;343.58399;347.39926;351.24911;355.13004;359.14165;367.25703;375.06821;382.03349;387.86261
REMIND;FFrun114;World;Forcing; W/m2;1.811539;1.973136;2.276041;2.598699;2.822049;2.968395;3.057423;3.100227;3.09884;3.072478;3.015944;2.955478;2.832683;2.715428;2.589938;2.469958
REMIND;FFrun114;World;Forcing|Kyoto Gases; W/m2;2.346773;2.539525;2.738334;2.889403;3.004475;3.096433;3.166934;3.221224;3.25659;3.268968;3.254767;3.224269;3.131267;3.016206;2.890638;2.754639
REMIND;FFrun114;World;Temperature|Global Mean; K;0.899593;0.92114;1.044994;1.201559;1.364806;1.468312;1.58767;1.636998;1.704846;1.714144;1.737568;1.723575;1.709046;1.685118;1.650356;1.606123
REMIND;FFrun114;World;Emissions|NOx; Mt NO2/yr;105.363329;105.8506;101.003513;96.155772;89.003757;81.851084;77.843829;73.835585;71.761642;69.687044;71.59637;73.505043;73.403186;65.737285;58.949987;50.420599
REMIND;FFrun114;World;Emissions|CO; Mt CO/yr;1060.2623;1029.4066;1005.3195;981.2322;952.8881;924.5438;900.3925;876.2409;847.4462;818.6513;798.2843;777.9169;711.8659;663.366;636.3985;607.3897
REMIND;FFrun114;World;Forcing|Montreal Gases; W/m2;0.32113;0.315711;0.309279;0.302224;0.293909;0.284338;0.272345;0.253528;0.228433;0.20321;0.180836;0.161865;0.13287;0.112256;0.096734;0.085577
REMIND;FFrun114;World;Forcing|CO2; W/m2;1.689784;1.840669;1.998088;2.130214;2.239486;2.330909;2.399042;2.449101;2.480111;2.490904;2.476074;2.43939;2.323827;2.183196;2.039111;1.896108
REMIND;FFrun114;World;Forcing|CH4; W/m2;0.48015;0.50323;0.523758;0.521915;0.507211;0.488426;0.471909;0.45723;0.443518;0.428811;0.413618;0.402926;0.390332;0.3825;0.373944;0.362188
REMIND;FFrun114;World;Forcing|N2O; W/m2;0.155711;0.165289;0.175548;0.18559;0.196065;0.206877;0.217997;0.22941;0.241016;0.252662;0.264337;0.276336;0.300405;0.323319;0.343548;0.360334
REMIND;FFrun114;World;Forcing|F-Gases; W/m2;0.021128;0.030337;0.040939;0.051684;0.061712;0.070221;0.077985;0.085482;0.091945;0.09659;0.100739;0.105616;0.116702;0.127191;0.134034;0.136009
REMIND;FFrun114;World;Forcing|Aerosol; W/m2;-1.139321;-1.187221;-1.086424;-0.900434;-0.765215;-0.680055;-0.631632;-0.606569;-0.601986;-0.598167;-0.606986;-0.611216;-0.596794;-0.560672;-0.529737;-0.483623
REMIND;FFrun114;World;Forcing|Aerosol|Sulfate Direct; W/m2;-0.414351;-0.455479;-0.395062;-0.272997;-0.187242;-0.135336;-0.104478;-0.086169;-0.074622;-0.063592;-0.054177;-0.045417;-0.03077;-0.023386;-0.017439;-0.013779
REMIND;FFrun114;World;Forcing|Aerosol|Cloud Indirect; W/m2;-0.705346;-0.721585;-0.695793;-0.637049;-0.582988;-0.540532;-0.505372;-0.47481;-0.452747;-0.432142;-0.424297;-0.418205;-0.395012;-0.372938;-0.357698;-0.332768
REMIND;FFrun114;World;Forcing|Aerosol|BC and OC; W/m2;0.253623;0.264242;0.25744;0.235393;0.211114;0.190452;0.171018;0.150417;0.130612;0.111865;0.099026;0.089934;0.073778;0.067812;0.065371;0.062302
REMIND;FFrun114;World;Forcing|Aerosol|Nitrate Direct; W/m2;-0.100108;-0.100078;-0.095485;-0.090672;-0.083892;-0.077409;-0.073617;-0.070008;-0.068045;-0.066461;-0.068287;-0.069925;-0.069485;-0.062245;-0.055716;-0.045609
REMIND;FFrun114;World;Forcing|Aerosol|Other; W/m2;-0.071647;-0.0692;-0.055012;-0.04095;-0.037166;-0.039882;-0.049292;-0.063923;-0.082347;-0.099823;-0.115663;-0.127114;-0.140888;-0.137778;-0.132917;-0.123717
REMIND;FFrun114;World;Forcing|Tropospheric Ozone; W/m2;0.347874;0.353625;0.352846;0.345116;0.331329;0.315753;0.304181;0.293904;0.285468;0.277138;0.273037;0.271208;0.264224;0.25015;0.237083;0.221451
REMIND;FFrun114;World;Forcing|Other; W/m2;-0.064917;-0.048504;-0.037994;-0.037609;-0.042448;-0.048074;-0.054404;-0.061859;-0.069666;-0.07867;-0.08571;-0.090649;-0.098885;-0.102513;-0.10478;-0.108086
REMIND;FFrun114;World;Forcing|Albedo Change and Mineral Dust; W/m2;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3;-0.3
REMIND;FFrun114;World;Forcing|AN3A; W/m2;2.211647;2.373214;2.671526;2.989372;3.205941;3.345804;3.43104;3.470235;3.466885;3.438939;3.38423;3.325403;3.202168;3.077672;2.945654;2.815566
REMIND;FFrun115;World;Concentration|CO2; ppm;379.85;390.71036;401.98473;410.79713;417.25647;421.63712;423.22863;422.32273;419.15143;414.34909;408.5603;402.51707;390.30862;378.55546;367.791;358.1098
REMIND;FFrun115;World;Concentration|CH4; ppb;1753.16;1815.386;1862.2834;1833.2896;1769.0118;1698.7228;1643.7761;1609.0447;1583.9563;1558.2893;1531.97;1514.9403;1499.3471;1492.0908;1478.7046;1453.8716
REMIND;FFrun115;World;Concentration|N2O; ppb;319.855;322.88996;326.09905;329.1524;332.33143;335.66838;339.25952;343.1741;347.39949;351.75822;356.03595;360.22599;368.34135;376.03467;382.88616;388.60473
REMIND;FFrun115;World;Forcing; W/m2;1.811539;1.974203;2.276894;2.572612;2.75538;2.854565;2.891436;2.868718;2.803272;2.714358;2.607228;2.51018;2.344281;2.2097;2.076866;1.957395
REMIND;FFrun115;World;Forcing|Kyoto Gases; W/m2;2.346773;2.539525;2.729591;2.855357;2.934984;2.98316;3.001003;2.995561;2.964792;2.910865;2.842134;2.772995;2.637114;2.503697;2.370696;2.23627
REMIND;FFrun115;World;Temperature|Global Mean; K;0.899593;0.921335;1.046501;1.196151;1.344856;1.428888;1.525183;1.544752;1.580342;1.556159;1.548282;1.50794;1.454318;1.40715;1.35737;1.304157
